# A	A0002,A0004,A0005,A0006,A0010,A0011,A0016,A0022,A0033,A0035,A0036,A0039,A0048,A0051,A0052,A0069,A0070,A0077,A0115,A0117,A0130,A0135,A0141,A0145,A0147,A0149,A0154,A0160,A0181,A0196,A0197,A0205,A0220,A0222,A0229,A0231,A0237,A0245,A0251,A0258,A0271,A0275
# B	B0026,B0028,B0044,B0061,B0102,B0103,B0104,B0110,B0111,B0119,B0120,B0123,B0133,B0153,B0155,B0161,B0163,B0166,B0167,B0171,B0173,B0174,B0175,B0177,B0183,B0186,B0189,B0195,B0206,B0213,B0221,B0227,B0235,B0238,B0240,B0247,B0253,B0259,B0264,B0266,B0269,B0277
# C	C0003,C0007,C0019,C0021,C0027,C0034,C0041,C0043,C0046,C0047,C0049,C0073,C0074,C0076,C0079,C0080,C0083,C0112,C0116,C0127,C0129,C0137,C0138,C0146,C0148,C0168,C0185,C0188,C0192,C0194,C0198,C0209,C0211,C0215,C0249,C0252,C0254
# D	D0001,D0009,D0012,D0013,D0014,D0017,D0018,D0020,D0023,D0025,D0037,D0038,D0040,D0042,D0045,D0050,D0065,D0066,D0067,D0068,D0071,D0072,D0075,D0081,D0108,D0118,D0121,D0126,D0139,D0170,D0201,D0210,D0223,D0224,D0236,D0244,D0250,D0256,D0262,D0263,D0278
# E	E0105,E0122,E0124,E0128,E0131,E0132,E0134,E0136,E0150,E0151,E0157,E0158,E0165,E0169,E0182,E0184,E0187,E0193,E0199,E0202,E0203,E0208,E0214,E0217,E0218,E0225,E0226,E0228,E0230,E0233,E0234,E0239,E0242,E0243,E0246,E0248,E0255,E0260,E0261,E0265
# F1	F10029,F10030,F10031,F10032,F10053,F10054,F10055,F10056,F10057,F10058,F10059,F10060,F10062,F10063,F10064,F10078,F10082,F10084,F10085,F10086,F10087,F10088,F10089,F10090,F10091,F10092,F10093,F10094,F10095,F10096,F10140,F10142,F10143,F10144,F10267,F10268,F10274,F10276,F10279,F10281,F10282,F10283,F10284,F10286,F10287,F10288
# F2	F20024,F20097,F20106,F20107,F20113,F20162,F20172,F20176,F20178,F20180,F20190,F20191,F20207,F20212,F20219
# G	G0098,G0099,G0100,G0101,G0109,G0152,G0179
# Locus ID	Chr	BP	Pop ID	N	Haplotype Cnt	Gene Diversity	Smoothed Gene Diversity	Smoothed Gene Diversity P-value	Haplotype Diversity	Smoothed Haplotype Diversity	Smoothed Haplotype Diversity P-value	HWE P-value	HWE P-value SE	Haplotypes
11839	un	276269	E	78	2	0.20679	0.00000	0.00000	0.20679	0.00000	0.00000	0.00000	0.00000	G:69;T:9
11839	un	276269	F1	92	2	0.17845	0.00000	0.00000	0.17845	0.00000	0.00000	0.00000	0.00000	G:83;T:9
11839	un	276269	F2	30	2	0.23908	0.00000	0.00000	0.23908	0.00000	0.00000	0.00000	0.00000	G:26;T:4
11839	un	276269	G	14	2	0.14286	0.00000	0.00000	0.14286	0.00000	0.00000	0.00000	0.00000	G:13;T:1
11840	un	277055	A	84	2	0.31211	0.00000	0.00000	0.31211	0.00000	0.00000	0.00000	0.00000	G:68;T:16
11840	un	277055	B	84	2	0.40247	0.00000	0.00000	0.40247	0.00000	0.00000	0.00000	0.00000	G:61;T:23
11840	un	277055	C	74	2	0.25657	0.00000	0.00000	0.25657	0.00000	0.00000	0.00000	0.00000	G:63;T:11
11840	un	277055	D	82	2	0.38573	0.00000	0.00000	0.38573	0.00000	0.00000	0.00000	0.00000	G:61;T:21
11840	un	277055	E	78	2	0.28139	0.00000	0.00000	0.28139	0.00000	0.00000	0.00000	0.00000	G:65;T:13
11840	un	277055	F1	88	2	0.36755	0.00000	0.00000	0.36755	0.00000	0.00000	0.00000	0.00000	G:67;T:21
11840	un	277055	F2	30	2	0.45977	0.00000	0.00000	0.45977	0.00000	0.00000	0.00000	0.00000	G:20;T:10
11840	un	277055	G	10	2	0.20000	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	G:9;T:1
11846	un	277778	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
11846	un	277778	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
11846	un	277778	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
11846	un	277778	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
11846	un	277778	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:4;T:76
11846	un	277778	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	C:12;T:78
11846	un	277778	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
11846	un	277778	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
11848	un	278520	A	84	2	0.37952	0.00000	0.00000	0.37952	0.00000	0.00000	0.00000	0.00000	A:21;C:63
11848	un	278520	B	80	2	0.33892	0.00000	0.00000	0.33892	0.00000	0.00000	0.00000	0.00000	A:17;C:63
11848	un	278520	C	74	2	0.43428	0.00000	0.00000	0.43428	0.00000	0.00000	0.00000	0.00000	A:23;C:51
11848	un	278520	D	82	2	0.41915	0.00000	0.00000	0.41915	0.00000	0.00000	0.00000	0.00000	A:24;C:58
11848	un	278520	E	76	2	0.36632	0.00000	0.00000	0.36632	0.00000	0.00000	0.00000	0.00000	A:18;C:58
11848	un	278520	F1	88	2	0.47962	0.00000	0.00000	0.47962	0.00000	0.00000	0.00000	0.00000	A:34;C:54
11848	un	278520	F2	30	2	0.43448	0.00000	0.00000	0.43448	0.00000	0.00000	0.00000	0.00000	A:9;C:21
11848	un	278520	G	10	2	0.35556	0.00000	0.00000	0.35556	0.00000	0.00000	0.00000	0.00000	A:2;C:8
11862	un	279257	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:84
11862	un	279257	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:82;G:2
11862	un	279257	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:70;G:4
11862	un	279257	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:81;G:1
11862	un	279257	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	A:77;G:3
11862	un	279257	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:79;G:13
11862	un	279257	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:30
11862	un	279257	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:10;G:4
11872	un	279792	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
11872	un	279792	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
11872	un	279792	C	72	2	0.08099	0.00000	0.00000	0.08099	0.00000	0.00000	0.00000	0.00000	A:3;G:69
11872	un	279792	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	A:2;G:80
11872	un	279792	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	A:4;G:76
11872	un	279792	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	A:12;G:80
11872	un	279792	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
11872	un	279792	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
11921	un	280552	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
11921	un	280552	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;T:2
11921	un	280552	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;T:4
11921	un	280552	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:80;T:2
11921	un	280552	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:77;T:3
11921	un	280552	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:80;T:12
11921	un	280552	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
11921	un	280552	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;T:4
11927	un	281197	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
11927	un	281197	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;G:2
11927	un	281197	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;G:4
11927	un	281197	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	C:81;G:1
11927	un	281197	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:76;G:4
11927	un	281197	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	C:78;G:12
11927	un	281197	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
11927	un	281197	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;G:4
11956	un	281954	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
11956	un	281954	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;G:2
11956	un	281954	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;G:4
11956	un	281954	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:80;G:2
11956	un	281954	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	C:75;G:3
11956	un	281954	F1	92	2	0.22934	0.00000	0.00000	0.22934	0.00000	0.00000	0.00000	0.00000	C:80;G:12
11956	un	281954	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
11956	un	281954	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;G:4
11958	un	282495	A	84	2	0.26477	0.00000	0.00000	0.26477	0.00000	0.00000	0.00000	0.00000	A:13;T:71
11958	un	282495	B	84	2	0.24785	0.00000	0.00000	0.24785	0.00000	0.00000	0.00000	0.00000	A:12;T:72
11958	un	282495	C	72	2	0.33451	0.00000	0.00000	0.33451	0.00000	0.00000	0.00000	0.00000	A:15;T:57
11958	un	282495	D	76	2	0.32105	0.00000	0.00000	0.32105	0.00000	0.00000	0.00000	0.00000	A:15;T:61
11958	un	282495	E	78	2	0.28139	0.00000	0.00000	0.28139	0.00000	0.00000	0.00000	0.00000	A:13;T:65
11958	un	282495	F1	90	2	0.37353	0.00000	0.00000	0.37353	0.00000	0.00000	0.00000	0.00000	A:22;T:68
11958	un	282495	F2	30	2	0.12874	0.00000	0.00000	0.12874	0.00000	0.00000	0.00000	0.00000	A:2;T:28
11958	un	282495	G	14	2	0.26374	0.00000	0.00000	0.26374	0.00000	0.00000	0.00000	0.00000	A:2;T:12
11964	un	283319	A	82	2	0.46281	0.00000	0.00000	0.46281	0.00000	0.00000	0.00000	0.00000	A:29;G:53
11964	un	283319	B	84	2	0.45754	0.00000	0.00000	0.45754	0.00000	0.00000	0.00000	0.00000	A:29;G:55
11964	un	283319	C	74	2	0.34358	0.00000	0.00000	0.34358	0.00000	0.00000	0.00000	0.00000	A:16;G:58
11964	un	283319	D	82	2	0.46974	0.00000	0.00000	0.46974	0.00000	0.00000	0.00000	0.00000	A:30;G:52
11964	un	283319	E	80	2	0.49082	0.00000	0.00000	0.49082	0.00000	0.00000	0.00000	0.00000	A:33;G:47
11964	un	283319	F1	86	2	0.43584	0.00000	0.00000	0.43584	0.00000	0.00000	0.00000	0.00000	A:27;G:59
11964	un	283319	F2	30	2	0.48046	0.00000	0.00000	0.48046	0.00000	0.00000	0.00000	0.00000	A:11;G:19
11964	un	283319	G	14	2	0.52747	0.00000	0.00000	0.52747	0.00000	0.00000	0.00000	0.00000	A:6;G:8
11976	un	284036	A	82	2	0.09395	0.00000	0.00000	0.09395	0.00000	0.00000	0.00000	0.00000	C:4;T:78
11976	un	284036	B	84	2	0.11331	0.00000	0.00000	0.11331	0.00000	0.00000	0.00000	0.00000	C:5;T:79
11976	un	284036	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
11976	un	284036	D	80	2	0.24019	0.00000	0.00000	0.24019	0.00000	0.00000	0.00000	0.00000	C:11;T:69
11976	un	284036	E	78	2	0.22644	0.00000	0.00000	0.22644	0.00000	0.00000	0.00000	0.00000	C:10;T:68
11976	un	284036	F1	90	2	0.10612	0.00000	0.00000	0.10612	0.00000	0.00000	0.00000	0.00000	C:5;T:85
11976	un	284036	F2	30	2	0.18621	0.00000	0.00000	0.18621	0.00000	0.00000	0.00000	0.00000	C:3;T:27
11976	un	284036	G	14	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:14
12000	un	284760	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
12000	un	284760	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;T:2
12000	un	284760	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;T:4
12000	un	284760	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:80;T:2
12000	un	284760	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:77;T:3
12000	un	284760	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:79;T:13
12000	un	284760	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
12000	un	284760	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;T:4
12008	un	285546	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
12008	un	285546	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
12008	un	285546	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
12008	un	285546	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
12008	un	285546	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
12008	un	285546	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	C:12;T:78
12008	un	285546	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
12008	un	285546	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
12033	un	286142	A	84	2	0.09180	0.00000	0.00000	0.09180	0.00000	0.00000	0.00000	0.00000	C:4;T:80
12033	un	286142	B	84	2	0.24785	0.00000	0.00000	0.24785	0.00000	0.00000	0.00000	0.00000	C:12;T:72
12033	un	286142	C	74	2	0.27545	0.00000	0.00000	0.27545	0.00000	0.00000	0.00000	0.00000	C:12;T:62
12033	un	286142	D	82	2	0.21680	0.00000	0.00000	0.21680	0.00000	0.00000	0.00000	0.00000	C:10;T:72
12033	un	286142	E	80	2	0.25823	0.00000	0.00000	0.25823	0.00000	0.00000	0.00000	0.00000	C:12;T:68
12033	un	286142	F1	90	2	0.36180	0.00000	0.00000	0.36180	0.00000	0.00000	0.00000	0.00000	C:21;T:69
12033	un	286142	F2	30	2	0.37011	0.00000	0.00000	0.37011	0.00000	0.00000	0.00000	0.00000	C:7;T:23
12033	un	286142	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
12078	un	286780	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
12078	un	286780	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;T:82
12078	un	286780	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
12078	un	286780	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
12078	un	286780	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:4;T:76
12078	un	286780	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
12078	un	286780	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
12078	un	286780	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
12080	un	287423	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:84
12080	un	287423	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	A:2;G:82
12080	un	287423	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	A:4;G:70
12080	un	287423	D	82	2	0.02439	0.00000	0.00000	0.02439	0.00000	0.00000	0.00000	0.00000	A:1;G:81
12080	un	287423	E	78	2	0.07493	0.00000	0.00000	0.07493	0.00000	0.00000	0.00000	0.00000	A:3;G:75
12080	un	287423	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	A:13;G:79
12080	un	287423	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
12080	un	287423	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	A:4;G:10
12082	un	288137	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
12082	un	288137	B	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;T:80
12082	un	288137	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;T:70
12082	un	288137	D	80	2	0.02500	0.00000	0.00000	0.02500	0.00000	0.00000	0.00000	0.00000	C:1;T:79
12082	un	288137	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;T:77
12082	un	288137	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:13;T:79
12082	un	288137	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
12082	un	288137	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;T:10
12097	un	288841	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:84
12097	un	288841	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	G:2;T:82
12097	un	288841	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	G:4;T:70
12097	un	288841	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	G:2;T:80
12097	un	288841	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	G:3;T:77
12097	un	288841	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	G:13;T:79
12097	un	288841	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
12097	un	288841	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	G:4;T:10
12173	un	289550	A	82	2	0.19783	0.00000	0.00000	0.19783	0.00000	0.00000	0.00000	0.00000	C:9;T:73
12173	un	289550	B	84	2	0.24785	0.00000	0.00000	0.24785	0.00000	0.00000	0.00000	0.00000	C:12;T:72
12173	un	289550	C	74	2	0.25657	0.00000	0.00000	0.25657	0.00000	0.00000	0.00000	0.00000	C:11;T:63
12173	un	289550	D	82	2	0.17826	0.00000	0.00000	0.17826	0.00000	0.00000	0.00000	0.00000	C:8;T:74
12173	un	289550	E	80	2	0.25823	0.00000	0.00000	0.25823	0.00000	0.00000	0.00000	0.00000	C:12;T:68
12173	un	289550	F1	92	2	0.35619	0.00000	0.00000	0.35619	0.00000	0.00000	0.00000	0.00000	C:21;T:71
12173	un	289550	F2	30	2	0.23908	0.00000	0.00000	0.23908	0.00000	0.00000	0.00000	0.00000	C:4;T:26
12173	un	289550	G	14	2	0.53846	0.00000	0.00000	0.53846	0.00000	0.00000	0.00000	0.00000	C:7;T:7
12216	un	290330	A	84	2	0.13425	0.00000	0.00000	0.13425	0.00000	0.00000	0.00000	0.00000	A:78;C:6
12216	un	290330	B	84	2	0.23035	0.00000	0.00000	0.23035	0.00000	0.00000	0.00000	0.00000	A:73;C:11
12216	un	290330	C	72	2	0.17801	0.00000	0.00000	0.17801	0.00000	0.00000	0.00000	0.00000	A:65;C:7
12216	un	290330	D	78	2	0.24542	0.00000	0.00000	0.24542	0.00000	0.00000	0.00000	0.00000	A:67;C:11
12216	un	290330	E	78	2	0.14386	0.00000	0.00000	0.14386	0.00000	0.00000	0.00000	0.00000	A:72;C:6
12216	un	290330	F1	86	2	0.13133	0.00000	0.00000	0.13133	0.00000	0.00000	0.00000	0.00000	A:80;C:6
12216	un	290330	F2	30	2	0.06667	0.00000	0.00000	0.06667	0.00000	0.00000	0.00000	0.00000	A:29;C:1
12216	un	290330	G	10	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	A:10
12274	un	290992	A	82	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:82
12274	un	290992	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:2;G:82
12274	un	290992	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:4;G:70
12274	un	290992	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:2;G:80
12274	un	290992	E	80	2	0.07310	0.00000	0.00000	0.07310	0.00000	0.00000	0.00000	0.00000	C:3;G:77
12274	un	290992	F1	90	2	0.23371	0.00000	0.00000	0.23371	0.00000	0.00000	0.00000	0.00000	C:12;G:78
12274	un	290992	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	G:30
12274	un	290992	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:4;G:10
12294	un	291710	A	82	2	0.15808	0.00000	0.00000	0.15808	0.00000	0.00000	0.00000	0.00000	C:7;T:75
12294	un	291710	B	84	2	0.17441	0.00000	0.00000	0.17441	0.00000	0.00000	0.00000	0.00000	C:8;T:76
12294	un	291710	C	70	2	0.20538	0.00000	0.00000	0.20538	0.00000	0.00000	0.00000	0.00000	C:8;T:62
12294	un	291710	D	82	2	0.13731	0.00000	0.00000	0.13731	0.00000	0.00000	0.00000	0.00000	C:6;T:76
12294	un	291710	E	78	2	0.16550	0.00000	0.00000	0.16550	0.00000	0.00000	0.00000	0.00000	C:7;T:71
12294	un	291710	F1	90	2	0.33683	0.00000	0.00000	0.33683	0.00000	0.00000	0.00000	0.00000	C:19;T:71
12294	un	291710	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	T:30
12294	un	291710	G	14	2	0.52747	0.00000	0.00000	0.52747	0.00000	0.00000	0.00000	0.00000	C:6;T:8
12311	un	292405	A	84	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:84
12311	un	292405	B	84	2	0.04705	0.00000	0.00000	0.04705	0.00000	0.00000	0.00000	0.00000	C:82;T:2
12311	un	292405	C	74	2	0.10367	0.00000	0.00000	0.10367	0.00000	0.00000	0.00000	0.00000	C:70;T:4
12311	un	292405	D	82	2	0.04818	0.00000	0.00000	0.04818	0.00000	0.00000	0.00000	0.00000	C:80;T:2
12311	un	292405	E	80	2	0.09620	0.00000	0.00000	0.09620	0.00000	0.00000	0.00000	0.00000	C:76;T:4
12311	un	292405	F1	92	2	0.24534	0.00000	0.00000	0.24534	0.00000	0.00000	0.00000	0.00000	C:79;T:13
12311	un	292405	F2	30	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	C:30
12311	un	292405	G	14	2	0.43956	0.00000	0.00000	0.43956	0.00000	0.00000	0.00000	0.00000	C:10;T:4
12318	un	293188	A	84	2	0.50488	0.00000	0.00000	0.50488	0.00000	0.00000	0.00000	0.00000	A:44;G:40
12318	un	293188	B	84	2	0.49570	0.00000	0.00000	0.49570	0.00000	0.00000	0.00000	0.00000	A:36;G:48
12318	un	293188	C	74	2	0.47686	0.00000	0.00000	0.47686	0.00000	0.00000	0.00000	0.00000	A:28;G:46
12318	un	293188	D	82	2	0.49142	0.00000	0.00000	0.49142	0.00000	0.00000	0.00000	0.00000	A:34;G:48
12318	un	293188	E	78	2	0.50117	0.00000	0.00000	0.50117	0.00000	0.00000	0.00000	0.00000	A:35;G:43
12318	un	293188	F1	92	2	0.45867	0.00000	0.00000	0.45867	0.00000	0.00000	0.00000	0.00000	A:32;G:60
12318	un	293188	F2	30	2	0.49655	0.00000	0.00000	0.49655	0.00000	0.00000	0.00000	0.00000	A:12;G:18
12318	un	293188	G	14	2	0.49451	0.00000	0.00000	0.49451	0.00000	0.00000	0.00000	0.00000	A:5;G:9
12331	un	293931	A	82	2	0.13731	0.00000	0.00000	0.13731	0.00000	0.00000	0.00000	0.00000	C:6;G:76
12331	un	293931	B	82	2	0.31798	0.00000	0.00000	0.31798	0.00000	0.00000	0.00000	0.00000	C:16;G:66
12331	un	293931	C	74	2	0.39985	0.00000	0.00000	0.39985	0.00000	0.00000	0.00000	0.00000	C:20;G:54
12331	un	293931	D	78	2	0.34532	0.00000	0.00000	0.34532	0.00000	0.00000	0.00000	0.00000	C:17;G:61
12331	un	293931	E	78	2	0.18648	0.00000	0.00000	0.18648	0.00000	0.00000	0.00000	0.00000	C:8;G:70
12331	un	293931	F1	88	2	0.23824	0.00000	0.00000	0.23824	0.00000	0.00000	0.00000	0.00000	C:12;G:76
12331	un	293931	F2	30	2	0.28736	0.00000	0.00000	0.28736	0.00000	0.00000	0.00000	0.00000	C:5;G:25
12331	un	293931	G	10	2	0.20000	0.00000	0.00000	0.20000	0.00000	0.00000	0.00000	0.00000	C:1;G:9
12367	un	294749	A	76	2	0.40526	0.00000	0.00000	0.40526	0.00000	0.00000	0.00000	0.00000	C:21;T:55
12367	un	294749	B	84	2	0.40247	0.00000	0.00000	0.40247	0.00000	0.00000	0.00000	0.00000	C:23;T:61
